species	taxid	gene_stable_id	transcript_stable_id	protein_stable_id	primary_accession	secondary_accession
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2250	EAK89266	EAK89266	CM000431	EAK89266
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2260	EAK89083	EAK89083	CM000431	EAK89083
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2270	EAK89085	EAK89085	CM000431	EAK89085
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2280	EAK89081	EAK89081	CM000431	EAK89081
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2290	EAK89084	EAK89084	CM000431	EAK89084
Cryptosporidium_parvum_iowa_ii	353152	cgd3_230	EAK87309	EAK87309	CM000431	EAK87309
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2300	EAK89082	EAK89082	CM000431	EAK89082
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2310	EAZ51436	EAZ51436	CM000431	EAZ51436
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2320	EAZ51437	EAZ51437	CM000431	EAZ51437
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2330	EAZ51438	EAZ51438	CM000431	EAZ51438
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2340	EAK89265	EAK89265	CM000431	EAK89265
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2350	EAK89080	EAK89080	CM000431	EAK89080
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2360	EAK89079	EAK89079	CM000431	EAK89079
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2370	EAZ51439	EAZ51439	CM000431	EAZ51439
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2380	EAK89078	EAK89078	CM000431	EAK89078
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2390	EAK89072	EAK89072	CM000431	EAK89072
Cryptosporidium_parvum_iowa_ii	353152	cgd3_240	EAK87310	EAK87310	CM000431	EAK87310
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2400	EAK89298	EAK89298	CM000431	EAK89298
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2410	EAK89077	EAK89077	CM000431	EAK89077
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2420	EAK89076	EAK89076	CM000431	EAK89076
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2430	EAZ51440	EAZ51440	CM000431	EAZ51440
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2440	EAK89075	EAK89075	CM000431	EAK89075
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2450	EAK89074	EAK89074	CM000431	EAK89074
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2460	EAZ51441	EAZ51441	CM000431	EAZ51441
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2470	EAK89073	EAK89073	CM000431	EAK89073
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2480	EAK89071	EAK89071	CM000431	EAK89071
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2490	EAK89069	EAK89069	CM000431	EAK89069
Cryptosporidium_parvum_iowa_ii	353152	cgd3_250	EAZ51203	EAZ51203	CM000431	EAZ51203
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2500	EAK89070	EAK89070	CM000431	EAK89070
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2505	cgd3_2505-1		CM000431	
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2510	EAK89264	EAK89264	CM000431	EAK89264
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2520	EAK89068	EAK89068	CM000431	EAK89068
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2530	EAK89067	EAK89067	CM000431	EAK89067
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2540	EAK89066	EAK89066	CM000431	EAK89066
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2550	EAK89263	EAK89263	CM000431	EAK89263
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2560	EAK89065	EAK89065	CM000431	EAK89065
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2570	EAK89064	EAK89064	CM000431	EAK89064
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2580	EAK89063	EAK89063	CM000431	EAK89063
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2590	EAZ51442	EAZ51442	CM000431	EAZ51442
Cryptosporidium_parvum_iowa_ii	353152	cgd3_260	EAZ51204	EAZ51204	CM000431	EAZ51204
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2600	EAK89062	EAK89062	CM000431	EAK89062
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2610	EAK89061	EAK89061	CM000431	EAK89061
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2620	EAK89262	EAK89262	CM000431	EAK89262
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2630	EAK89058	EAK89058	CM000431	EAK89058
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2640	EAK89059	EAK89059	CM000431	EAK89059
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2650	EAK89060	EAK89060	CM000431	EAK89060
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2660	EAK89057	EAK89057	CM000431	EAK89057
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2670	EAK89297	EAK89297	CM000431	EAK89297
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2680	EAK89261	EAK89261	CM000431	EAK89261
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2690	EAK89056	EAK89056	CM000431	EAK89056
Cryptosporidium_parvum_iowa_ii	353152	cgd3_270	EAK87307	EAK87307	CM000431	EAK87307
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2700	EAZ51443	EAZ51443	CM000431	EAZ51443
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2710	EAK89055	EAK89055	CM000431	EAK89055
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2720	EAZ51444	EAZ51444	CM000431	EAZ51444
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2730	EAK89054	EAK89054	CM000431	EAK89054
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2740	EAK89053	EAK89053	CM000431	EAK89053
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2750	EAK89050	EAK89050	CM000431	EAK89050
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2760	EAK89051	EAK89051	CM000431	EAK89051
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2770	EAK89052	EAK89052	CM000431	EAK89052
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2780	EAK89049	EAK89049	CM000431	EAK89049
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2790	EAK89044	EAK89044	CM000431	EAK89044
Cryptosporidium_parvum_iowa_ii	353152	cgd3_280	EAK87306	EAK87306	CM000431	EAK87306
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2800	EAK89045	EAK89045	CM000431	EAK89045
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2810	EAK89048	EAK89048	CM000431	EAK89048
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2820	EAK89047	EAK89047	CM000431	EAK89047
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2830	EAK89046	EAK89046	CM000431	EAK89046
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2840	EAK89260	EAK89260	CM000431	EAK89260
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2850	EAK89043	EAK89043	CM000431	EAK89043
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2860	EAK89042	EAK89042	CM000431	EAK89042
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2870	EAK89041	EAK89041	CM000431	EAK89041
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2880	EAK89259	EAK89259	CM000431	EAK89259
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2890	EAK89040	EAK89040	CM000431	EAK89040
Cryptosporidium_parvum_iowa_ii	353152	cgd3_290	EAK87305	EAK87305	CM000431	EAK87305
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2900	EAZ51445	EAZ51445	CM000431	EAZ51445
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2910	EAK89039	EAK89039	CM000431	EAK89039
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2920	EAK89038	EAK89038	CM000431	EAK89038
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2930	EAK89037	EAK89037	CM000431	EAK89037
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2940	EAK89258	EAK89258	CM000431	EAK89258
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2950	EAK89036	EAK89036	CM000431	EAK89036
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2960	EAK89034	EAK89034	CM000431	EAK89034
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2970	EAK89035	EAK89035	CM000431	EAK89035
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2980	EAK89033	EAK89033	CM000431	EAK89033
Cryptosporidium_parvum_iowa_ii	353152	cgd3_2990	EAK89032	EAK89032	CM000431	EAK89032
Cryptosporidium_parvum_iowa_ii	353152	cgd3_30	EAK87327	EAK87327	CM000431	EAK87327
Cryptosporidium_parvum_iowa_ii	353152	cgd3_300	EAK89229	EAK89229	CM000431	EAK89229
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3000	EAK89029	EAK89029	CM000431	EAK89029
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3010	EAK89030	EAK89030	CM000431	EAK89030
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3020	EAK89031	EAK89031	CM000431	EAK89031
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3030	EAZ51446	EAZ51446	CM000431	EAZ51446
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3040	EAZ51447	EAZ51447	CM000431	EAZ51447
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3050	EAK89028	EAK89028	CM000431	EAK89028
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3060	EAK89026	EAK89026	CM000431	EAK89026
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3070	EAK89027	EAK89027	CM000431	EAK89027
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3080	EAK89025	EAK89025	CM000431	EAK89025
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3090	EAZ51448	EAZ51448	CM000431	EAZ51448
Cryptosporidium_parvum_iowa_ii	353152	cgd3_310	EAK89228	EAK89228	CM000431	EAK89228
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3100	EAK89024	EAK89024	CM000431	EAK89024
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3110	EAK89023	EAK89023	CM000431	EAK89023
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3120	EAK89022	EAK89022	CM000431	EAK89022
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3130	EAK89021	EAK89021	CM000431	EAK89021
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3140	EAZ51449	EAZ51449	CM000431	EAZ51449
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3150	EAK89020	EAK89020	CM000431	EAK89020
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3160	EAK89019	EAK89019	CM000431	EAK89019
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3170	EAK89257	EAK89257	CM000431	EAK89257
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3180	EAK89018	EAK89018	CM000431	EAK89018
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3190	EAK89017	EAK89017	CM000431	EAK89017
Cryptosporidium_parvum_iowa_ii	353152	cgd3_320	EAK89295	EAK89295	CM000431	EAK89295
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3200	EAZ51450	EAZ51450	CM000431	EAZ51450
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3210	EAZ51451	EAZ51451	CM000431	EAZ51451
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3220	EAK89016	EAK89016	CM000431	EAK89016
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3230	EAK89014	EAK89014	CM000431	EAK89014
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3240	EAK89015	EAK89015	CM000431	EAK89015
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3250	EAK89013	EAK89013	CM000431	EAK89013
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3260	EAK89009	EAK89009	CM000431	EAK89009
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3270	EAK89010	EAK89010	CM000431	EAK89010
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3280	EAK89012	EAK89012	CM000431	EAK89012
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3290	EAK89011	EAK89011	CM000431	EAK89011
Cryptosporidium_parvum_iowa_ii	353152	cgd3_330	EAZ51420	EAZ51420	CM000431	EAZ51420
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3300	EAK89008	EAK89008	CM000431	EAK89008
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3310	EAK89007	EAK89007	CM000431	EAK89007
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3315	cgd3_3315-1		CM000431	
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3320	EAK89256	EAK89256	CM000431	EAK89256
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3330	EAK89006	EAK89006	CM000431	EAK89006
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3340	EAK89005	EAK89005	CM000431	EAK89005
Cryptosporidium_parvum_iowa_ii	353152	cgd3_335	cgd3_335-1		CM000431	
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3350	EAK89004	EAK89004	CM000431	EAK89004
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3360	EAK89003	EAK89003	CM000431	EAK89003
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3370	EAK89002	EAK89002	CM000431	EAK89002
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3380	EAK89255	EAK89255	CM000431	EAK89255
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3390	EAK89001	EAK89001	CM000431	EAK89001
Cryptosporidium_parvum_iowa_ii	353152	cgd3_340	EAK89227	EAK89227	CM000431	EAK89227
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3400	EAK89254	EAK89254	CM000431	EAK89254
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3410	EAK89000	EAK89000	CM000431	EAK89000
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3420	EAK88999	EAK88999	CM000431	EAK88999
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3430	EAK88998	EAK88998	CM000431	EAK88998
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3440	EAK88997	EAK88997	CM000431	EAK88997
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3450	EAK88994	EAK88994	CM000431	EAK88994
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3460	EAK88995	EAK88995	CM000431	EAK88995
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3470	EAK88996	EAK88996	CM000431	EAK88996
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3480	EAK88993	EAK88993	CM000431	EAK88993
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3490	EAK88992	EAK88992	CM000431	EAK88992
Cryptosporidium_parvum_iowa_ii	353152	cgd3_350	EAK89226	EAK89226	CM000431	EAK89226
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3500	EAK88991	EAK88991	CM000431	EAK88991
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3510	EAK88990	EAK88990	CM000431	EAK88990
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3520	EAK88989	EAK88989	CM000431	EAK88989
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3530	EAZ51452	EAZ51452	CM000431	EAZ51452
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3540	EAK88988	EAK88988	CM000431	EAK88988
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3550	EAK88984	EAK88984	CM000431	EAK88984
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3560	EAK88985	EAK88985	CM000431	EAK88985
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3570	EAK88987	EAK88987	CM000431	EAK88987
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3580	EAK88986	EAK88986	CM000431	EAK88986
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3590	EAK89253	EAK89253	CM000431	EAK89253
Cryptosporidium_parvum_iowa_ii	353152	cgd3_360	EAK89225	EAK89225	CM000431	EAK89225
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3600	EAZ51453	EAZ51453	CM000431	EAZ51453
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3610	EAK89251	EAK89251	CM000431	EAK89251
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3620	EAK89252	EAK89252	CM000431	EAK89252
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3630	EAK88982	EAK88982	CM000431	EAK88982
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3640	EAK88981	EAK88981	CM000431	EAK88981
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3650	EAK88979	EAK88979	CM000431	EAK88979
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3660	EAK89250	EAK89250	CM000431	EAK89250
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3670	EAK88980	EAK88980	CM000431	EAK88980
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3680	EAK89249	EAK89249	CM000431	EAK89249
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3690	EAZ51454	EAZ51454	CM000431	EAZ51454
Cryptosporidium_parvum_iowa_ii	353152	cgd3_370	EAK89214	EAK89214	CM000431	EAK89214
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3700	EAK88978	EAK88978	CM000431	EAK88978
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3710	EAK88975	EAK88975	CM000431	EAK88975
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3720	EAK88977	EAK88977	CM000431	EAK88977
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3730	EAK88976	EAK88976	CM000431	EAK88976
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3740	EAZ51455	EAZ51455	CM000431	EAZ51455
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3750	EAK89248	EAK89248	CM000431	EAK89248
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3760	EAK89247	EAK89247	CM000431	EAK89247
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3770	EAK89246	EAK89246	CM000431	EAK89246
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3780	EAK88974	EAK88974	CM000431	EAK88974
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3790	EAK89245	EAK89245	CM000431	EAK89245
Cryptosporidium_parvum_iowa_ii	353152	cgd3_380	EAK89224	EAK89224	CM000431	EAK89224
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3800	EAK88973	EAK88973	CM000431	EAK88973
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3810	EAK89244	EAK89244	CM000431	EAK89244
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3820	EAK88972	EAK88972	CM000431	EAK88972
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3830	EAK88971	EAK88971	CM000431	EAK88971
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3840	EAZ51456	EAZ51456	CM000431	EAZ51456
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3850	EAK89243	EAK89243	CM000431	EAK89243
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3860	EAK89242	EAK89242	CM000431	EAK89242
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3870	EAK89241	EAK89241	CM000431	EAK89241
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3880	EAK88970	EAK88970	CM000431	EAK88970
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3890	EAK89240	EAK89240	CM000431	EAK89240
Cryptosporidium_parvum_iowa_ii	353152	cgd3_390	EAK89223	EAK89223	CM000431	EAK89223
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3900	EAK88969	EAK88969	CM000431	EAK88969
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3910	EAK88983	EAK88983	CM000431	EAK88983
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3920	EAZ51457	EAZ51457	CM000431	EAZ51457
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3930	EAK89239	EAK89239	CM000431	EAK89239
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3940	EAK88968	EAK88968	CM000431	EAK88968
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3950	EAK88967	EAK88967	CM000431	EAK88967
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3960	EAZ51458	EAZ51458	CM000431	EAZ51458
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3970	EAK88966	EAK88966	CM000431	EAK88966
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3980	EAK88962	EAK88962	CM000431	EAK88962
Cryptosporidium_parvum_iowa_ii	353152	cgd3_3990	EAK88963	EAK88963	CM000431	EAK88963
Cryptosporidium_parvum_iowa_ii	353152	cgd3_40	EAZ51201	EAZ51201	CM000431	EAZ51201
Cryptosporidium_parvum_iowa_ii	353152	cgd3_400	EAK89222	EAK89222	CM000431	EAK89222
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4000	EAK88965	EAK88965	CM000431	EAK88965
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4010	EAK88964	EAK88964	CM000431	EAK88964
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4020	EAK89238	EAK89238	CM000431	EAK89238
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4030	EAK89237	EAK89237	CM000431	EAK89237
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4040	EAK88961	EAK88961	CM000431	EAK88961
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4050	EAK89234	EAK89234	CM000431	EAK89234
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4060	EAK88956	EAK88956	CM000431	EAK88956
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4070	EAK89236	EAK89236	CM000431	EAK89236
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4080	EAK89235	EAK89235	CM000431	EAK89235
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4090	EAK88960	EAK88960	CM000431	EAK88960
Cryptosporidium_parvum_iowa_ii	353152	cgd3_410	EAK89221	EAK89221	CM000431	EAK89221
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4100	EAK88959	EAK88959	CM000431	EAK88959
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4110	EAK88958	EAK88958	CM000431	EAK88958
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4120	EAK88957	EAK88957	CM000431	EAK88957
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4130	EAK88955	EAK88955	CM000431	EAK88955
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4135	cgd3_4135-1		CM000431	
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4140	EAK88954	EAK88954	CM000431	EAK88954
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4150	EAZ51459	EAZ51459	CM000431	EAZ51459
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4160	EAK88953	EAK88953	CM000431	EAK88953
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4170	EAK88952	EAK88952	CM000431	EAK88952
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4180	EAK89233	EAK89233	CM000431	EAK89233
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4190	EAK88948	EAK88948	CM000431	EAK88948
Cryptosporidium_parvum_iowa_ii	353152	cgd3_420	EAK89220	EAK89220	CM000431	EAK89220
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4200	EAK88949	EAK88949	CM000431	EAK88949
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4210	EAK88951	EAK88951	CM000431	EAK88951
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4220	EAK88950	EAK88950	CM000431	EAK88950
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4230	EAK88944	EAK88944	CM000431	EAK88944
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4240	EAK89232	EAK89232	CM000431	EAK89232
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4250	EAK88947	EAK88947	CM000431	EAK88947
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4260	EAK88945	EAK88945	CM000431	EAK88945
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4270	EAK88946	EAK88946	CM000431	EAK88946
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4280	EAK88943	EAK88943	CM000431	EAK88943
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4290	EAK88942	EAK88942	CM000431	EAK88942
Cryptosporidium_parvum_iowa_ii	353152	cgd3_430	EAK89219	EAK89219	CM000431	EAK89219
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4300	EAK88941	EAK88941	CM000431	EAK88941
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4310	EAZ51460	EAZ51460	CM000431	EAZ51460
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4320	EAK89296	EAK89296	CM000431	EAK89296
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4330	EAK89231	EAK89231	CM000431	EAK89231
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4340	EAK88940	EAK88940	CM000431	EAK88940
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4350	EAK88939	EAK88939	CM000431	EAK88939
Cryptosporidium_parvum_iowa_ii	353152	cgd3_4360	EAK88938	EAK88938	CM000431	EAK88938
Cryptosporidium_parvum_iowa_ii	353152	cgd3_440	EAK89218	EAK89218	CM000431	EAK89218
Cryptosporidium_parvum_iowa_ii	353152	cgd3_450	EAK89217	EAK89217	CM000431	EAK89217
Cryptosporidium_parvum_iowa_ii	353152	cgd3_460	EAK89216	EAK89216	CM000431	EAK89216
Cryptosporidium_parvum_iowa_ii	353152	cgd3_470	EAK89215	EAK89215	CM000431	EAK89215
Cryptosporidium_parvum_iowa_ii	353152	cgd3_480	EAK89213	EAK89213	CM000431	EAK89213
Cryptosporidium_parvum_iowa_ii	353152	cgd3_490	EAK89212	EAK89212	CM000431	EAK89212
Cryptosporidium_parvum_iowa_ii	353152	cgd3_50	EAK87326	EAK87326	CM000431	EAK87326
Cryptosporidium_parvum_iowa_ii	353152	cgd3_500	EAK89211	EAK89211	CM000431	EAK89211
Cryptosporidium_parvum_iowa_ii	353152	cgd3_510	EAK89210	EAK89210	CM000431	EAK89210
Cryptosporidium_parvum_iowa_ii	353152	cgd3_520	EAK89209	EAK89209	CM000431	EAK89209
Cryptosporidium_parvum_iowa_ii	353152	cgd3_530	EAK89208	EAK89208	CM000431	EAK89208
Cryptosporidium_parvum_iowa_ii	353152	cgd3_540	EAK89207	EAK89207	CM000431	EAK89207
Cryptosporidium_parvum_iowa_ii	353152	cgd3_550	EAK89206	EAK89206	CM000431	EAK89206
Cryptosporidium_parvum_iowa_ii	353152	cgd3_560	EAK89205	EAK89205	CM000431	EAK89205
Cryptosporidium_parvum_iowa_ii	353152	cgd3_570	EAK89204	EAK89204	CM000431	EAK89204
Cryptosporidium_parvum_iowa_ii	353152	cgd3_580	EAK89203	EAK89203	CM000431	EAK89203
Cryptosporidium_parvum_iowa_ii	353152	cgd3_590	EAK89202	EAK89202	CM000431	EAK89202
Cryptosporidium_parvum_iowa_ii	353152	cgd3_60	EAK87324	EAK87324	CM000431	EAK87324
Cryptosporidium_parvum_iowa_ii	353152	cgd3_600	EAK89201	EAK89201	CM000431	EAK89201
